naics,mean_eigenvalue,median_eigenvalue,mean_var_explained,median_var_explained,mean_peers,n_obs,naics_name
311511,1.0854636402554017,1.067346278081805,0.4862631664924734,0.5160188682793413,2.287638496632631,4603,Fluid Milk Manufacturing
448310,1.094754451314942,1.0779915119517334,0.4851655510505296,0.5165457342953766,2.35261174500157,19106,Unknown
512131,1.3347785288681295,1.28335569757623,0.4832939391681346,0.4448379068298808,2.9666097109497365,42138,Motion Picture Theaters (except Drive-Ins)
441120,1.083651369280451,1.0739896425111244,0.483183719726601,0.5144899634121072,2.316502316739931,16834,Used Car Dealers
339114,1.1345194690129827,1.0841526355614408,0.48279917131744804,0.5095981194730357,2.4170012991614502,33868,Dental Equipment and Supplies Manufacturing
323111,1.0968814145754144,1.0589664685140292,0.48250383806749647,0.5107173733151321,2.3195496860792377,9238,Commercial Printing (except Screen and Books)
623110,1.1884457221529248,1.1370755483712807,0.4792783930958664,0.5181062828710757,2.6634206319931146,40665,Nursing Care Facilities (Skilled Nursing Facilities)
713290,1.1527707254646584,1.1344459518490955,0.4786236573856584,0.5089756190363892,2.4912659046797496,18548,Other Gambling Industries
562211,1.154665299375242,1.124819310052353,0.4780291744140442,0.5119302302440208,2.51261769213926,36536,Hazardous Waste Treatment and Disposal
339115,1.1016581838151271,1.0886505366486046,0.4775795664469037,0.5191637784593184,2.3711516533637402,14032,Ophthalmic Goods Manufacturing
332321,1.0883855105717584,1.0722260910124437,0.4765166283573768,0.5103562654297717,2.3562288403052736,17427,Metal Window and Door Manufacturing
611310,1.604102876887586,1.5829767268958292,0.4763042329572093,0.42920324051061454,3.598314397605611,67157,"Colleges, Universities, and Professional Schools"
424210,1.6693236127920597,1.6626459944813659,0.4761218086103421,0.4403892432564598,3.6781729428172945,71700,Drugs and Druggists' Sundries Merchant Wholesalers
561450,1.2887677296838669,1.1095944221109386,0.474815318523564,0.5097856518549881,2.854426133877789,34285,Credit Bureaus
541511,1.0730751888786312,1.0513195094026702,0.47448984094827296,0.5134058408632297,2.3445958558894904,10714,Custom Computer Programming Services
541711,1.292329079556764,1.266261646964821,0.4731224878309828,0.4507129383358223,2.875072632190587,22373,Unknown
515210,1.079750238833927,1.0552616631498997,0.4728936246672357,0.5079795606741928,2.345682675596626,47182,Unknown
423690,1.4343960176935968,1.4978085846383273,0.4720537158648234,0.4775920358445157,3.1773374079004104,53339,Other Electronic Parts and Equipment Merchant Wholesalers
322121,1.1392829380922425,1.1183463215443306,0.46833561456669603,0.510737129328722,2.54195960499045,49214,Unknown
331420,1.090378597196416,1.0770913122043209,0.46749854392128226,0.5096485899182812,2.418128898128898,24050,"Copper Rolling, Drawing, Extruding, and Alloying"
335910,1.0957248463518348,1.0807324541781234,0.4666600273823492,0.519305989214967,2.5417710246563145,17967,Battery Manufacturing
522298,1.101582854869462,1.0910048449901673,0.4665741265836255,0.5050130410526614,2.432459998725059,15687,Unknown
622110,1.9553710322067819,1.8681316459144273,0.46259585083719934,0.42348443457060214,4.440690376569037,95600,General Medical and Surgical Hospitals
454111,1.0796220097083356,1.0664285740080264,0.461638309669961,0.5080023575626338,2.441978140601808,14822,Unknown
333120,1.1492161656587232,1.1404267058860547,0.46083925170227585,0.45419215767020304,2.596092644978784,33936,Construction Machinery Manufacturing
332912,1.104575121931033,1.0941951862127668,0.45972884050531837,0.5061938827309609,2.507481248299716,25731,Fluid Power Valve and Hose Fitting Manufacturing
541614,1.0626582050582454,1.0503841633974036,0.45902757323307775,0.5041513988475862,2.3835996302654165,30292,"Process, Physical Distribution, and Logistics Consulting Services"
423450,1.368709415483115,1.344344895395042,0.45841685383247344,0.4259013313075474,3.166231531478075,33706,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers"
5415,1.0735433661325129,1.0645345688826557,0.4579823905245766,0.5045423882887459,2.420326223337516,9564,Unknown
332510,1.079891256190095,1.073458094218149,0.45466103392378554,0.5052362118697421,2.471413643827437,20097,Hardware Manufacturing
237120,1.097888724654544,1.0967654714668569,0.45450244671724577,0.5029796154988804,2.518951470067304,22584,Oil and Gas Pipeline and Related Structures Construction
325130,1.231135275302062,1.1897439919273818,0.4532922464075947,0.5020179049821811,2.985974442317111,22459,Synthetic Dye and Pigment Manufacturing
532412,1.1984863753876238,1.1318723777460369,0.4512862631148431,0.4637693127038872,2.80058822487199,56441,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing"
237210,1.1464849490396363,1.125332816024838,0.45115172111444796,0.5068391433903003,2.7294240929135922,22903,Land Subdivision
334416,1.102324804632522,1.0870493246459878,0.44653493979857206,0.4390514507627843,2.5738398203592814,26720,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing"
541380,1.0562438847296098,1.0510347909357853,0.44644055944404437,0.5024042235275823,2.4462596732588135,4652,Testing Laboratories and Services
333295,1.1586084077357732,1.1452815579889994,0.4444726836828007,0.4210747856527149,2.8792523916817494,27073,Unknown
54151,1.168946692541767,1.133063171266264,0.44379723817404426,0.44044854401664624,2.770079117717574,12513,Unknown
511110,1.3895998570786103,1.373267342936182,0.4408754461708762,0.41735080410782616,3.2607523984046565,18554,Unknown
446110,1.141844299723733,1.109300422121544,0.44086540011235104,0.5032475672022646,2.78304738198951,44996,Unknown
336510,1.3956969085061741,1.3753890635660224,0.43928040749903097,0.42111960627846967,3.3247114652293632,34138,Railroad Rolling Stock Manufacturing
333999,1.0916525227080613,1.0918254137173813,0.4367501215062363,0.391097066231364,2.6222453841572366,26864,Unknown
449210,1.0995854542809045,1.0999317644061586,0.43527167742982265,0.38615349787163566,2.602721088435374,17640,Electronics and Appliance Retailers
331111,1.0849535238352697,1.0876104037932166,0.4349026842601308,0.5016798669097708,2.6826086956521737,16100,Unknown
517212,1.247187222725516,1.2529596429220615,0.4326370344988917,0.4145875568405049,3.308748224966651,23239,Unknown
312120,1.1563074939846512,1.148513755761261,0.43251175058392666,0.40207201315197194,2.7769315978953197,28888,Breweries
333618,1.106590831939246,1.0976786255353748,0.4321095596069907,0.3890149154988058,2.6833102033427862,33146,Other Engine Equipment Manufacturing
517112,1.583437086696269,1.6187780711871924,0.4278456900603283,0.39525668968787114,4.109825987287694,28791,Wireless Telecommunications Carriers (except Satellite)
713210,1.131562346835061,1.0992984719296721,0.4276884724197339,0.40117708007623437,2.8264243709630774,62238,Casinos (except Casino Hotels)
336411,1.2164903090384445,1.1969679010550183,0.4270929289839759,0.40504220905091465,2.929673640167364,29875,Aircraft Manufacturing
483111,1.8953544074067412,1.44370063198847,0.42574402169759007,0.41803592385136806,4.753783917118895,101350,Deep Sea Freight Transportation
541910,1.1444500449240143,1.1322672043185813,0.42534499050077595,0.396865318650367,2.8268217907397215,63605,Marketing Research and Public Opinion Polling
514191,1.1532468849291748,1.1364233798065781,0.4242197081593358,0.40404680372951507,2.776279254264181,5042,Unknown
336211,1.1756885162812212,1.1630827774763381,0.42385171745012107,0.4042700122079197,2.9657779932137665,20630,Motor Vehicle Body Manufacturing
449110,1.1338005591232325,1.1049070017083173,0.4220503154872341,0.38607555864546816,2.833312517173332,40033,Furniture Retailers
455110,1.2704876196329469,1.1874084465931363,0.41993545326900883,0.39579816390302774,3.1572031010393595,46952,Department Stores
32311,1.167767216237264,1.1622630330664923,0.41691302651633655,0.3925781347007833,2.923538622129436,11496,Unknown
458210,1.2670607644209362,1.1762535083703463,0.4159697574416862,0.3859276534507823,3.2324058425881215,33136,Shoe Retailers
441110,2.175387602166269,2.238333443069116,0.41451759407306427,0.411418657370158,5.238417248560578,40815,New Car Dealers
999977,1.1375157234004596,1.1284274267926904,0.41134760742758814,0.38330576323544685,2.873047213273754,28869,Unknown
531210,1.4716410296772937,1.4408490465262174,0.41034478596503904,0.40646322920002204,3.733977543720191,40256,Offices of Real Estate Agents and Brokers
339999,1.161328677653286,1.1387549397792602,0.409908873904209,0.3876003019519372,3.245038524398786,42830,All Other Miscellaneous Manufacturing
312230,1.3606966308140913,1.3486190923719041,0.40661187261599624,0.388455260314056,3.4658508900639515,36121,Tobacco Manufacturing
523210,1.4678944157582379,1.4697524994045346,0.4036518988188435,0.3905057520010188,3.720223721590909,56320,Securities and Commodity Exchanges
325510,1.2265273614062462,1.1942707983027159,0.40271200031914656,0.38161939771692105,3.1591352859135284,35850,Paint and Coating Manufacturing
486210,1.3960320346565627,1.3246202669633171,0.4023069450446982,0.38771546933414,3.7085760757060475,67630,Pipeline Transportation of Natural Gas
332991,1.1252055637367506,1.1158370821201085,0.40125208453890165,0.37533348892285573,2.931142907613496,28305,Ball and Roller Bearing Manufacturing
517111,1.1662856968521678,1.1025977336124977,0.40033818512937,0.4574223360615928,3.5101458885941645,30160,Wired Telecommunications Carriers
335312,1.194147502732545,1.1755079464752574,0.39974584139456454,0.38631879330066865,3.1839922458946113,53649,Motor and Generator Manufacturing
339920,1.235195912943076,1.1786658895413185,0.39956386110070347,0.3764250516109412,3.281198347107438,38720,Sporting and Athletic Goods Manufacturing
322130,1.1920842202775397,1.1783380912556147,0.3995256274369431,0.38473773418093965,3.220021513422505,42764,Paperboard Mills
561499,1.1455415389122936,1.1232746185229945,0.39908813808367777,0.3725689368983014,3.135587329957303,120852,All Other Business Support Services
999990,1.116734241595146,1.1086535654086034,0.39586866382856023,0.37083941209671845,3.02221938449751,62648,Unknown
316210,1.1418559634310776,1.1296107457028837,0.3953864651188025,0.3758407820200902,3.0089125416773532,46788,Footwear Manufacturing
335999,1.1688464596939157,1.1478184547025476,0.3901878095827889,0.3775667497228701,3.304208570879508,93666,All Other Miscellaneous Electrical Equipment and Component Manufacturing
525990,3.3570065204768174,2.4755819756497717,0.38985195726532235,0.3829177778907693,9.31622200542925,282912,Other Financial Vehicles
516120,1.4273758763161468,1.4504556780593778,0.3889409111363833,0.36649877211818266,3.9634684223983636,31288,Television Broadcasting Stations
621511,1.1844697680795746,1.142772319058949,0.386464454985912,0.3788293223691121,3.4562493155399805,127838,Medical Laboratories
482111,1.5094501101401825,1.488267566563239,0.38400148476194323,0.34247679926339336,4.1511536162582185,41825,Line-Haul Railroads
33441,1.1415675486582912,1.129314863556538,0.38088416123762187,0.36963138414606206,3.09315728806455,28629,Unknown
336120,1.1754068533814859,1.1632042919283658,0.3800261576313523,0.37252089282864675,3.1998201596631284,45596,Heavy Duty Truck Manufacturing
532411,1.3712256380001422,1.3840264165610223,0.3798444006509885,0.34879199263875865,3.9478749710910677,56211,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing"
522220,1.1911236146381101,1.1833069962421874,0.3794866414493757,0.3708562718599216,3.3769013206244574,89806,Sales Financing
522292,1.3773325833305212,1.2826651156352211,0.37836460895952756,0.35582039453707975,3.895269035532995,98500,Real Estate Credit
517410,1.1916921782628487,1.1888828774802749,0.3773175675136056,0.3606696050550039,3.3940951627784366,60696,Satellite Telecommunications
621610,1.583814351035073,1.5962820747989588,0.37455805718605834,0.34858571593150756,4.377155032414805,76971,Home Health Care Services
213111,1.3566405828931094,1.269618000616704,0.3717910084510031,0.37879300363835394,3.99778101331392,142858,Drilling Oil and Gas Wells
325411,1.1378478435366364,1.1252160925664398,0.36980489022865515,0.354105434817761,3.299806672284737,40346,Medicinal and Botanical Manufacturing
221310,2.523546918382913,2.488444889209276,0.3613888785604286,0.33485425528713714,7.5792644791896056,113525,Water Supply and Irrigation Systems
541519,1.196795743545458,1.1864792922711058,0.360390292303049,0.36167542075543735,3.7580531223509466,141560,Other Computer Related Services
524210,1.6993584547225133,1.5885600389229473,0.3586875965021349,0.36395604451234115,4.884351464435146,101575,Insurance Agencies and Brokerages
621999,1.1535121671284556,1.1338846760654109,0.3584168903961752,0.35193214870650796,3.64262165596346,116476,All Other Miscellaneous Ambulatory Health Care Services
516210,1.2582630018286491,1.1423349148380668,0.3576504314215298,0.3415158414017672,3.999784876841992,55782,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
333248,1.1368821668199873,1.1304907419220949,0.3513453738844903,0.33438719735390676,3.474589182718468,45945,All Other Industrial Machinery Manufacturing
423510,1.2059198505758424,1.1967091932313434,0.3511330494962159,0.33828394122479305,3.624319676277188,49425,Metal Service Centers and Other Metal Merchant Wholesalers
334119,1.144183694318814,1.1368065344057896,0.34562971234365847,0.2973668165389108,3.860447981137636,54288,Unknown
523910,1.586971200207958,1.217002921709143,0.33872064703919297,0.32510002224528844,5.743881893182805,57575,Miscellaneous Intermediation
448120,1.1869857632567886,1.1886644173104048,0.3350614337318248,0.2681995611124255,4.218527560066812,38915,Unknown
326199,1.1516076097628902,1.1427959633267342,0.333191961827336,0.2920639462683992,3.713630055270142,82142,All Other Plastics Product Manufacturing
324110,2.4827763182649933,2.370176200837552,0.3326083640929445,0.3370878313903522,7.510333054393305,149375,Petroleum Refineries
334112,1.211230849897969,1.205837260531788,0.3320928989382243,0.332228987159938,3.9088054735460895,149373,Computer Storage Device Manufacturing
523150,1.4851174324640783,1.3797272324687306,0.3312196108341195,0.28886115546744595,5.072388920238475,81518,Investment Banking and Securities Intermediation
721110,1.7083572820420754,1.6885790546715698,0.3230971834586786,0.30462774726291614,5.4468415523515175,131362,Hotels (except Casino Hotels) and Motels
523999,1.2337870858694377,1.1821967819304846,0.32056084857724215,0.3001560659279382,4.074080598987007,113525,Miscellaneous Financial Investment Activities
524130,1.6265336214738213,1.5944276047121688,0.31880300931247785,0.27838415028511765,6.1072212134967465,105744,Reinsurance Carriers
423830,1.1943898369936918,1.182996248311358,0.317485933727684,0.30344940830918943,3.840430364614465,41825,Industrial Machinery and Equipment Merchant Wholesalers
325211,1.3719739527730674,1.2838418798512925,0.3168415639902693,0.28443118605062456,4.720058530722096,76541,Plastics Material and Resin Manufacturing
336320,1.2173596958505022,1.2041616733756488,0.31669929615738557,0.2957892321246738,4.045843104622135,39657,Motor Vehicle Electrical and Electronic Equipment Manufacturing
515120,1.2246468215044004,1.1935098984209491,0.3156767771132713,0.2896841310863444,4.1760699850506615,72244,Unknown
312111,1.2279992128045931,1.2059916026778457,0.3152202790762906,0.3019132281579771,4.053090014883841,77265,Soft Drink Manufacturing
325199,1.1941084608047479,1.1837965154013887,0.3148856384486382,0.29624499652699154,3.9992093664838677,59446,All Other Basic Organic Chemical Manufacturing
523920,1.1970826336494367,1.194508461664581,0.3144452748583185,0.29802579001781976,4.4235719654265315,85152,Unknown
333310,1.1826599040663675,1.1709652950601368,0.31218560281467234,0.29297232820827507,4.0955262310910845,77675,Commercial and Service Industry Machinery Manufacturing
333415,1.2307255276172284,1.1740954692280559,0.3095085148730731,0.2895152472613173,4.203110223810024,95170,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing
541330,1.1990197058143017,1.1875669524976629,0.30749874408822064,0.28744570282682486,4.169005439298934,105896,Engineering Services
721120,1.7059925686589374,1.6841968506532592,0.306448655343394,0.29886197962981914,5.860824742268041,95060,Casino Hotels
484121,1.9576647361807946,1.9181219709391288,0.30560804984380024,0.30066467270272995,6.4483570432357045,89625,"General Freight Trucking, Long-Distance, Truckload"
334419,1.190665757371037,1.182767558676389,0.30431882794244847,0.2574855253640881,4.318906730440724,73175,Other Electronic Component Manufacturing
523120,1.3992372630792695,1.406377018179916,0.29526651993085024,0.27132183041928437,5.297000899201298,113434,Unknown
333111,1.3508431082515582,1.3503632535146723,0.2949951790665175,0.2895322730233799,4.712464432208714,54122,Farm Machinery and Equipment Manufacturing
522291,1.4613697489884396,1.2900689036695083,0.29441752869014676,0.25504692706305493,5.957756496558031,157468,Consumer Lending
334513,1.2600529549793014,1.2212718510106575,0.29047109854183106,0.2877166513809526,4.42965690376569,59750,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables"
333914,1.2575022678029328,1.2298252391915627,0.28760462792983066,0.28090368620076245,4.7373012552301255,47800,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
518111,1.1948012157974945,1.2208252438359042,0.2843820463184143,0.24816961909793356,4.775109443402126,31980,Unknown
522180,2.4485101955083155,2.1817449237216278,0.28411290923716565,0.2673622439148353,9.945240701754386,178125,Savings Institutions and Other Depository Credit Intermediation
333242,1.2735093633881271,1.2672835588852343,0.2825076495693813,0.26589138358265635,4.7735088799917875,77928,Semiconductor Machinery Manufacturing
517919,1.198065335353028,1.2069930603856147,0.279425045268943,0.24157268063595458,5.250114731528224,87160,Unknown
333132,1.27742246097982,1.2708967854592899,0.27937552383406133,0.24843776449001032,5.091152217517272,148071,Oil and Gas Field Machinery and Equipment Manufacturing
481111,1.8935440305036386,1.92371561255479,0.2676406566277044,0.2543456368606029,7.588756181057437,131450,Scheduled Passenger Air Transportation
722110,1.2267335182902954,1.2402381302329677,0.26748409857849637,0.20337437408769904,5.49914356220061,34445,Unknown
334412,1.488875218353655,1.4485232939988968,0.2654077686431195,0.2583779067235999,5.758351496819537,89924,Bare Printed Circuit Board Manufacturing
325998,1.207132891651094,1.204370958559237,0.26524025879256785,0.24279930881098583,4.934767136693208,89924,All Other Miscellaneous Chemical Product and Preparation Manufacturing
517110,1.3824871989488225,1.266304548977746,0.26374017064995947,0.24328479912991197,5.836450527229091,142917,Unknown
423430,1.52506874772325,1.511898816456688,0.2625871547818381,0.2559020338329341,6.03649930264993,71700,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
211120,1.4122087573054498,1.3513136049949033,0.262153953191717,0.23393750073688105,6.4805737149353915,182948,Crude Petroleum Extraction
561320,1.7170559780320496,1.6802742413854443,0.25974486400102886,0.2517331084614318,6.830020920502092,95600,Temporary Help Services
325620,1.2444659410402945,1.234016500538255,0.25615212733608783,0.23863353213998464,5.065328691378251,107426,Toilet Preparation Manufacturing
334511,1.408204740994881,1.3828023706030086,0.25334945270474696,0.22682789443230286,6.031506276150628,119500,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing"
336413,1.337102508575888,1.3192605462622495,0.24307473683575354,0.23038715738392515,5.776993884776312,77675,Other Aircraft Parts and Auxiliary Equipment Manufacturing
334515,1.274471088982536,1.2635036529616983,0.24231987204768052,0.2489128442551556,5.649799105450686,131910,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals
325180,1.2851901051255594,1.26505310522115,0.23984214816310334,0.22650017971781763,5.690899581589958,95600,Other Basic Inorganic Chemical Manufacturing
531190,1.6203536069324689,1.4404358172792708,0.23754577838169458,0.20895060647079655,8.213849208792562,129928,Lessors of Other Real Estate Property
445110,1.6500849178078916,1.6111478071384688,0.2335614298013308,0.21797401620519524,7.367279980343128,138374,Supermarkets and Other Grocery Retailers (except Convenience Retailers)
331110,1.6318055924433603,1.6261818000106214,0.22798309467924419,0.2179929875753984,7.345683939491471,77675,Iron and Steel Mills and Ferroalloy Manufacturing
334519,1.3014288647521992,1.2861491459212178,0.22564112666840058,0.20547889459307772,6.310040774719674,117720,Other Measuring and Controlling Device Manufacturing
541611,1.3437024773158204,1.3745942684549655,0.2228254507172669,0.2075234850194312,6.420384275618375,90560,Administrative Management and General Management Consulting Services
522120,2.473106191154012,2.2151922474872117,0.2200056883576634,0.2140202042188108,14.899739929382285,632136,Unknown
334516,2.6497361788432454,2.569905666784088,0.21422345614165594,0.19447296541642684,13.33978445543299,197175,Analytical Laboratory Instrument Manufacturing
213112,1.6317288487968111,1.5257184396461945,0.2137723161754658,0.19181666116524684,8.382844012847283,238494,Support Activities for Oil and Gas Operations
336390,1.4127560584029077,1.38508442789967,0.21283006014735226,0.20606267133373676,7.08187623871394,113525,Other Motor Vehicle Parts Manufacturing
455219,1.4592665591127676,1.4304914183906774,0.21211327202795247,0.19285098490096694,7.3629267543635155,78148,All Other General Merchandise Retailers
533110,1.289424687277208,1.3158607626838905,0.2001114257120143,0.15921508975707255,7.5872803347280335,119500,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
522320,1.7125251237701284,1.684219640203394,0.19261782952046522,0.19044256938952805,9.358716875871687,215100,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
722511,2.005141576779451,1.735122917883972,0.19252379822902455,0.18131957246289934,11.989518652580363,203886,Full-Service Restaurants
315,1.4905544012131935,1.4427642598757884,0.19216409580613356,0.15705177086995395,8.951599815785434,136797,Unknown
334220,1.3111395373532837,1.3046807424496016,0.19141606449149448,0.18875227989559126,7.109311525294789,262900,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing
334118,1.30825166618069,1.3030519820390383,0.19105456676102922,0.16996668785962218,7.439156485355649,149375,Computer Terminal and Other Computer Peripheral Equipment Manufacturing
524113,1.9299257822784113,1.8785967110246486,0.18683352767949632,0.17619715213789713,10.683878661087865,239000,Direct Life Insurance Carriers
519290,1.7077834676888313,1.3859030815224471,0.1864454737687903,0.18589467017908445,14.457579217490588,353836,Web Search Portals and All Other Information Services
722513,1.515982549830016,1.5170649554200073,0.1834382007493392,0.17937775067462394,8.611436541143654,107550,Limited-Service Restaurants
519130,1.5979300867771542,1.5937761868880895,0.17773490351904828,0.11769362664589769,14.880208595992821,535389,Unknown
531110,3.531646867726785,3.6736587754389243,0.17002728855490404,0.16612126423816764,20.598683192547565,316675,Lessors of Residential Buildings and Dwellings
334210,1.48231365003164,1.4578864628648283,0.16811694037386424,0.1600684666298159,9.093651082408586,274850,Telephone Apparatus Manufacturing
211111,1.6211368399250605,1.514322046402601,0.16521919093825624,0.12755535206127225,12.73856964165704,418119,Unknown
524114,1.8806272502888912,1.85251406532688,0.1622359616636794,0.16192190201063078,11.646401673640167,191200,Direct Health and Medical Insurance Carriers
458110,1.9014064814125666,1.755354519519007,0.1609099637732045,0.1551260919687742,11.806353666273905,132396,Clothing and Clothing Accessories Retailers
2111,2.6866851496628557,2.4624909607224783,0.15944560533026159,0.14093383148053587,16.942638772663877,268875,Unknown
325413,1.4957865962879227,1.4483341304659327,0.15936399456287792,0.16033872921203984,9.790718904526436,262900,In-Vitro Diagnostic Substance Manufacturing
236117,1.9321497668927208,1.8739444845163074,0.1573932045233438,0.1527129852138064,12.773338574610776,167898,New Housing For-Sale Builders
523940,2.071910906051195,1.9104872917884874,0.1397344476851078,0.1240713368331385,16.188753138075313,239000,Portfolio Management and Investment Advice
339113,1.5624808645402168,1.4712880305884877,0.13603380742032475,0.1327376617744317,11.69454457676215,310700,Surgical Appliance and Supplies Manufacturing
221210,2.126685320276291,2.0704605703461283,0.13357926625638103,0.12989495096024284,15.914644351464435,227050,Natural Gas Distribution
2211,2.3928436038210985,2.151938139913889,0.13109673897604696,0.12305622817493653,18.102741219728667,197175,Unknown
22111,2.437553131018474,2.357835191247049,0.1169310188733104,0.11619961356037439,21.115329376277124,256925,Unknown
513210,1.8547582306747432,1.6196326823933396,0.10598044247390619,0.0972588131684349,21.050869106906603,371876,Software Publishers
525930,2.1931490488205565,2.1179666335596816,0.10506276145006294,0.08100756796399004,25.97718095973489,124326,Unknown
541512,1.9967252555639947,1.935607628519321,0.1048509828877761,0.09265096812712321,19.7860820083682,597500,Computer Systems Design Services
339112,1.7315526119669,1.6801380983688197,0.10182787934091649,0.09571436708370526,17.302775649714185,424225,Surgical and Medical Instrument Manufacturing
511210,2.0740205298478664,2.101439487889985,0.09556853915064223,0.0653776112166328,31.59764639669752,1570698,Unknown
531120,5.644092183366971,4.174737832096864,0.09154509099985866,0.08850729170944664,60.748815428523926,902225,Lessors of Nonresidential Buildings (except Miniwarehouses)
334510,1.8426304733551637,1.7895657902904927,0.0833396905107197,0.08149734961337035,22.286886063727067,621400,Electromedical and Electrotherapeutic Apparatus Manufacturing
522110,14.244652057538717,11.597848615414579,0.0813507115983609,0.07915389832487338,171.33509194597895,3357950,Commercial Banking
518210,2.4886890566720017,1.9100804009892365,0.07719838603376668,0.07146473372487963,40.21182761567183,1247538,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
524126,3.2921640378504238,3.0434120022974884,0.0725846718581226,0.06722783396152628,45.76172384937239,717000,Direct Property and Casualty Insurance Carriers
334413,2.898487426255865,2.848094438949819,0.06604683737499986,0.06259750538331572,45.323643325787835,956862,Semiconductor and Related Device Manufacturing
325414,2.694309629320352,2.029533152974645,0.05999554034103587,0.06337365885825094,54.6889972133398,3041275,Biological Product (except Diagnostic) Manufacturing
325412,2.246063002726984,2.1835042235327116,0.055102080508601284,0.05272284966535396,41.2483236135119,1547525,Pharmaceutical Preparation Manufacturing
